model_label,model_name,model_n_layers,model_d_model,model_n_heads,model_n_params,pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3p,ambiguous_prodrop,3p,,Her gün okula ,gidiyorlar,8,gidiyorlar,A_merged,gidiyorlar,41311,-8.3046875,-4.83203125,-3.47265625,6,3s,gidiyor,3s,gidiyor,False,-8.3046875,-2.97607421875,-5.32861328125,6,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3p,ambiguous_prodrop,3p,,Her gün okula ,gidiyorlar,9,gidiyorlar,A_merged,gidiyorlar,41311,-6.82421875,-3.275390625,-3.548828125,6,3s,gidiyor,3s,gidiyor,False,-6.82421875,-2.11572265625,-4.70849609375,6,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3p,ambiguous_prodrop,3p,,Her gün okula ,gidiyorlar,10,gidiyorlar,A_merged,gidiyorlar,41311,-5.65234375,-3.373046875,-2.279296875,5,3s,gidiyor,3s,gidiyor,False,-5.65234375,-2.6435546875,-3.0087890625,6,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3p,ambiguous_prodrop,3p,,Her gün okula ,gidiyorlar,11,gidiyorlar,A_merged,gidiyorlar,41311,-4.94140625,-2.935546875,-2.005859375,4,1s,gidiyorum,1s,gidiyorum,False,-4.94140625,-2.5068359375,-2.4345703125,6,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,0,gidiyor,A_merged,gidiyor,6215,-641.0,-643.0,2.0,1,1s,gidiyorum,3s,gidiyor,True,-641.0,-365.03125,-275.96875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,1,gidiyor,A_merged,gidiyor,6215,-484.5,-485.31640625,0.81640625,1,2p,gidiyorsunuz,3s,gidiyor,True,-484.5,-242.658203125,-241.841796875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,2,gidiyor,A_merged,gidiyor,6215,-174.75,-175.8486328125,1.0986328125,1,2p,gidiyorsunuz,3s,gidiyor,True,-174.75,-87.92431640625,-86.82568359375,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,3,gidiyor,A_merged,gidiyor,6215,-208.625,-210.255859375,1.630859375,1,2p,gidiyorsunuz,3s,gidiyor,True,-208.625,-105.1279296875,-103.4970703125,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,4,gidiyor,A_merged,gidiyor,6215,-171.875,-173.50390625,1.62890625,1,2p,gidiyorsunuz,3s,gidiyor,True,-171.875,-86.751953125,-85.123046875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,5,gidiyor,A_merged,gidiyor,6215,-5.3671875,-8.25,2.8828125,1,1s,gidiyorum,3s,gidiyor,True,-5.3671875,-4.1796875,-1.1875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,6,gidiyor,A_merged,gidiyor,6215,-5.72265625,-7.4609375,1.73828125,1,1s,gidiyorum,3s,gidiyor,True,-5.72265625,-3.9599609375,-1.7626953125,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,7,gidiyor,A_merged,gidiyor,6215,-5.71484375,-6.61376953125,0.89892578125,1,2p,gidiyorsunuz,3s,gidiyor,True,-5.71484375,-3.306884765625,-2.407958984375,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,8,gidiyor,A_merged,gidiyor,6215,-4.83203125,-5.9521484375,1.1201171875,1,2p,gidiyorsunuz,3s,gidiyor,True,-4.83203125,-2.97607421875,-1.85595703125,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,9,gidiyor,A_merged,gidiyor,6215,-3.275390625,-3.998046875,0.72265625,1,1s,gidiyorum,3s,gidiyor,True,-3.275390625,-2.11572265625,-1.15966796875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,10,gidiyor,A_merged,gidiyor,6215,-3.373046875,-3.591796875,0.21875,1,1s,gidiyorum,3s,gidiyor,True,-3.373046875,-2.6435546875,-0.7294921875,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_ambiguous_prodrop_3s,ambiguous_prodrop,3s,,Her gün okula ,gidiyor,11,gidiyor,A_merged,gidiyor,6215,-3.013671875,-2.935546875,-0.078125,2,1s,gidiyorum,1s,gidiyorum,False,-3.013671875,-2.5068359375,-0.5068359375,3,2p,gidiyorsunuz,2p,gidiyorsunuz,False,ambiguous_prodrop,Ambiguous pro-drop,none
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,0,çıkıyoruz,A_merged,çıkıyoruz,31917,-517.0,-512.0,-5.0,2,3s,çıkıyor,3s,çıkıyor,False,-517.0,-300.125,-216.875,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,1,çıkıyoruz,A_merged,çıkıyoruz,31917,-498.25,-493.25,-5.0,2,3s,çıkıyor,3s,çıkıyor,False,-498.25,-253.0625,-245.1875,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,2,çıkıyoruz,A_merged,çıkıyoruz,31917,-331.75,-329.75,-2.0,2,3s,çıkıyor,3s,çıkıyor,False,-331.75,-169.0,-162.75,4,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,3,çıkıyoruz,A_merged,çıkıyoruz,31917,-303.25,-303.75,0.5,1,3s,çıkıyor,1p,çıkıyoruz,True,-303.25,-244.125,-59.125,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,4,çıkıyoruz,A_merged,çıkıyoruz,31917,-223.5,-224.625,1.125,1,3s,çıkıyor,1p,çıkıyoruz,True,-223.5,-112.740478515625,-110.759521484375,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,5,çıkıyoruz,A_merged,çıkıyoruz,31917,-89.8125,-90.625,0.8125,1,3s,çıkıyor,1p,çıkıyoruz,True,-89.8125,-46.625,-43.1875,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,6,çıkıyoruz,A_merged,çıkıyoruz,31917,-8.828125,-8.9375,0.109375,1,3s,çıkıyor,1p,çıkıyoruz,True,-8.828125,-8.9375,0.109375,1,3s,çıkıyor,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,7,çıkıyoruz,A_merged,çıkıyoruz,31917,-15.2109375,-15.8125,0.6015625,1,3s,çıkıyor,1p,çıkıyoruz,True,-15.2109375,-14.7734375,-0.4375,2,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,8,çıkıyoruz,A_merged,çıkıyoruz,31917,-3.884765625,-6.23046875,2.345703125,1,3s,çıkıyor,1p,çıkıyoruz,True,-3.884765625,-3.2760009765625,-0.6087646484375,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,9,çıkıyoruz,A_merged,çıkıyoruz,31917,-2.689453125,-6.05078125,3.361328125,1,3s,çıkıyor,1p,çıkıyoruz,True,-2.689453125,-3.1947021484375,0.5052490234375,1,2p,çıkıyorsunuz,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,10,çıkıyoruz,A_merged,çıkıyoruz,31917,-2.369140625,-5.96875,3.599609375,1,3s,çıkıyor,1p,çıkıyoruz,True,-2.369140625,-3.68701171875,1.31787109375,1,2p,çıkıyorsunuz,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1p,possessive_person,1p,,Çantamız hazır. Yola ,çıkıyoruz,11,çıkıyoruz,A_merged,çıkıyoruz,31917,-2.576171875,-6.0859375,3.509765625,1,3s,çıkıyor,1p,çıkıyoruz,True,-2.576171875,-3.3916015625,0.8154296875,1,1s,çıkıyorum,1p,çıkıyoruz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,0,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-894.25,-499.75,-394.5,5,3s,çıkıyor,3s,çıkıyor,False,-447.125,-293.125,-154.0,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,1,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-871.0,-485.5,-385.5,5,3s,çıkıyor,3s,çıkıyor,False,-435.5,-242.9068603515625,-192.5931396484375,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,2,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-740.75,-352.25,-388.5,6,3s,çıkıyor,3s,çıkıyor,False,-370.375,-176.60205078125,-193.77294921875,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,3,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-732.5,-280.5,-452.0,5,3s,çıkıyor,3s,çıkıyor,False,-366.25,-212.6875,-153.5625,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,4,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-264.625,-201.375,-63.25,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-132.3125,-101.18701171875,-31.12548828125,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,5,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-273.5,-93.3125,-180.1875,5,3s,çıkıyor,3s,çıkıyor,False,-136.75,-47.8408203125,-88.9091796875,5,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,6,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-50.478515625,-8.6796875,-41.798828125,5,3s,çıkıyor,3s,çıkıyor,False,-25.2392578125,-8.6796875,-16.5595703125,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,7,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-132.375,-21.21875,-111.15625,5,3s,çıkıyor,3s,çıkıyor,False,-66.1875,-21.21875,-44.96875,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,8,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-5.3134765625,-5.66796875,0.3544921875,1,3s,çıkıyor,1s,çıkıyorum,True,-2.65673828125,-3.158447265625,0.501708984375,1,2p,çıkıyorsunuz,1s,çıkıyorum,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,9,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-3.7216796875,-4.90625,1.1845703125,1,1p,çıkıyoruz,1s,çıkıyorum,True,-1.86083984375,-3.2314453125,1.37060546875,1,2p,çıkıyorsunuz,1s,çıkıyorum,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,10,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-3.90234375,-4.86328125,0.9609375,1,1p,çıkıyoruz,1s,çıkıyorum,True,-1.951171875,-4.1005859375,2.1494140625,1,2p,çıkıyorsunuz,1s,çıkıyorum,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_1s,possessive_person,1s,,Çantam hazır. Yola ,çıkıyorum,11,çıkıyorum,C_multi_split,çık | ıyorum,573 | 1605,-3.2763671875,-4.984375,1.7080078125,1,1p,çıkıyoruz,1s,çıkıyorum,True,-1.63818359375,-4.5537109375,2.91552734375,1,2p,çıkıyorsunuz,1s,çıkıyorum,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,0,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-600.5625,-498.0,-102.5625,3,3s,çıkıyor,3s,çıkıyor,False,-300.28125,-301.03125,0.75,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,1,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-439.7265625,-427.75,-11.9765625,3,3s,çıkıyor,3s,çıkıyor,False,-219.86328125,-220.7265625,0.86328125,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,2,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-263.10546875,-262.5,-0.60546875,2,3s,çıkıyor,3s,çıkıyor,False,-131.552734375,-132.111328125,0.55859375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,3,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-487.75,-338.0,-149.75,3,3s,çıkıyor,3s,çıkıyor,False,-243.875,-244.4375,0.5625,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,4,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-236.425048828125,-235.5,-0.925048828125,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-118.2125244140625,-119.759765625,1.5472412109375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,5,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-194.375,-137.0,-57.375,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-97.1875,-97.921875,0.734375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,6,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-152.375,-74.125,-78.25,3,3s,çıkıyor,3s,çıkıyor,False,-76.1875,-74.125,-2.0625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,7,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-145.59375,-104.3125,-41.28125,3,3s,çıkıyor,3s,çıkıyor,False,-72.796875,-74.75,1.953125,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,8,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-6.616180419921875,-5.5078125,-1.108367919921875,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-3.3080902099609375,-4.9091796875,1.6010894775390625,1,1s,çıkıyorum,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,9,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-5.866546630859375,-4.44921875,-1.417327880859375,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-2.9332733154296875,-4.44921875,1.5159454345703125,1,1p,çıkıyoruz,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,10,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-5.4747314453125,-4.375,-1.0997314453125,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-2.73736572265625,-4.375,1.63763427734375,1,1p,çıkıyoruz,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,11,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-5.481201171875,-3.486328125,-1.994873046875,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-2.7406005859375,-3.486328125,0.7457275390625,1,1p,çıkıyoruz,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,0,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-638.0,-535.0,-103.0,4,3s,çıkıyor,3s,çıkıyor,False,-319.0,-318.375,-0.625,2,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,1,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-443.685546875,-442.0,-1.685546875,3,3s,çıkıyor,3s,çıkıyor,False,-221.8427734375,-221.1944580078125,-0.6483154296875,2,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,2,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-269.6015625,-260.25,-9.3515625,3,3s,çıkıyor,3s,çıkıyor,False,-134.80078125,-134.81640625,0.015625,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,3,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-382.0,-258.5,-123.5,3,3s,çıkıyor,3s,çıkıyor,False,-191.0,-191.34375,0.34375,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,4,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-222.2607421875,-220.125,-2.1357421875,4,1p,çıkıyoruz,1p,çıkıyoruz,False,-111.13037109375,-110.591064453125,-0.539306640625,2,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2,ytu-ce-cosmos/turkish-gpt2,12,768,12,124439808,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,5,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-127.8046875,-125.375,-2.4296875,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-63.90234375,-63.9296875,0.02734375,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
